1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12766,12876,12657,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12380,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12876,12601,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12876,12601,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12876,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12876,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,10046,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12876,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,9896,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12734,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,9896,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12734,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,9896,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12734,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,9896,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12734,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,9896,10857,10206,11629,10901,
12303,11168,11551,11389,10988,11516,10988,11304,11781,11989,12734,12734,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12332,10945,9896,10857,10206,11629,10901,
12303,11168,11419,11389,10988,11516,10988,11304,11781,11989,12734,12734,12526,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11351,11389,10988,11516,10988,11304,11781,11989,12734,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11351,11389,10948,11516,10988,11304,11781,11989,12734,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11235,11389,10948,11516,10988,11304,11781,11989,12734,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12734,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12668,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12668,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12668,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12668,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12668,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12242,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12668,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12214,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12641,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12214,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12641,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12214,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12641,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12214,10945,9896,10857,10206,11629,10901,
12303,11168,11104,11389,10948,11516,10988,11304,11781,11989,12641,12734,12516,10594,12360,12944,11282,11450,10792,11793,11920,10051,10233,12214,10945,9896,10857,10206,11629,10901,
