1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12920,11598,12136,11379,10353,12087,11609,10610,12002,11215,12531,13476,13191,10728,11652,11740,11320,12169,11252,11451,11898,10838,10847,11830,11658,9833,12487,10081,12260,10868,
12920,11429,12136,11379,10353,11836,11512,10610,12002,11215,12531,13476,13191,10728,11636,11524,11320,12169,11252,11451,11898,10838,10847,11830,11658,9833,12487,10081,12260,10868,
12920,11119,12136,11379,10326,11836,11399,10610,12002,11215,12531,13476,13191,10728,11636,11524,11320,12169,11252,11451,11898,10838,10847,11830,11658,9833,12487,10081,12260,10868,
12920,11088,12136,11379,10326,11767,11292,10610,12002,11215,12396,13431,13191,10728,11636,11524,11320,12169,11252,11451,11898,10838,10847,11830,11658,9833,12487,10081,12260,10693,
12920,11027,12136,11379,10326,11679,11292,10610,12002,11215,12367,13189,13191,10728,11633,11421,11320,12169,11252,11451,11898,10838,10847,11830,11634,9833,12487,10081,12217,10693,
12920,11027,12136,11190,10326,11679,11292,10610,12002,11215,12367,13003,13191,10728,11633,11421,11320,12169,11252,11451,11898,10838,10847,11830,11552,9833,12487,10081,12103,10619,
12920,11027,12136,11190,10326,11650,11292,10610,12002,11215,12367,13003,13191,10728,11531,11365,11320,12169,11252,11451,11898,10838,10847,11830,11538,9833,12487,10081,12103,10619,
12920,11027,12136,11190,10326,11650,11292,10610,12002,11215,12367,13003,13191,10728,11531,11344,11320,12169,11252,11451,11898,10838,10847,11830,11538,9833,12487,10030,12103,10619,
12920,11027,12098,11190,10326,11650,11292,10610,12002,11215,12367,13003,13191,10728,11531,11262,11320,12169,11252,11451,11898,10838,10847,11823,11538,9833,12444,10030,12103,10619,
12920,11027,11884,11190,10326,11650,11292,10610,12002,11215,12367,13003,13191,10728,11531,11181,11320,12169,11252,11451,11898,10838,10847,11823,11538,9833,12436,10030,12073,10603,
12920,11027,11753,11190,10326,11650,11292,10610,11872,11215,12367,13003,13191,10728,11531,11181,11320,12169,11252,11451,11898,10838,10847,11823,11538,9833,12314,10030,12019,10603,
12920,11027,11581,11190,10326,11650,11292,10610,11872,11129,12367,13003,13191,10728,11531,11181,11320,12169,11252,11451,11898,10838,10847,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11494,11190,10326,11638,11292,10610,11872,11129,12367,13003,13191,10728,11531,11181,11320,12169,11114,11451,11898,10838,10847,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11494,11190,10326,11591,11292,10610,11872,11074,12362,13003,13191,10728,11531,11181,11320,12169,11039,11451,11898,10838,10749,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11409,11190,10326,11518,11292,10610,11872,11074,12362,13003,13191,10728,11531,11181,11302,12124,10995,11451,11898,10838,10749,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11385,11190,10326,11293,11292,10610,11872,11074,12362,13003,13191,10728,11531,11181,11302,12023,10995,11418,11898,10838,10749,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11385,11190,10326,11293,11292,10610,11872,11074,12362,13003,13191,10718,11531,11181,11302,12023,10995,11265,11898,10838,10749,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11385,11190,10326,11293,11292,10610,11872,11074,12362,13003,13191,10718,11531,11181,11302,12023,10995,11265,11898,10838,10749,11823,11538,9833,12314,10030,11922,10603,
12920,11027,11385,11190,10326,11257,11292,10610,11857,11074,12362,13003,13191,10718,11531,11181,11302,12010,10995,11265,11867,10838,10749,11823,11538,9833,12263,10030,11922,10603,
12920,11027,11385,11190,10326,11251,11292,10610,11857,11074,12362,13003,13151,10718,11531,11181,11302,12010,10995,11153,11867,10838,10749,11823,11538,9833,12263,10030,11922,10603,
12920,11027,11385,11190,10326,11251,11292,10610,11857,11074,12287,13003,13103,10664,11531,11181,11302,12010,10995,11108,11867,10838,10749,11823,11538,9833,12195,10030,11922,10603,
12920,11027,11250,11190,10326,11251,11292,10610,11857,11074,12287,13003,13088,10664,11531,11153,11302,12010,10995,11108,11867,10838,10629,11823,11538,9833,12195,10030,11922,10603,
12920,11027,11153,11190,10326,11179,11213,10610,11857,11074,12287,13003,13008,10653,11531,11119,11302,12010,10995,11108,11846,10838,10629,11823,11538,9833,12195,10030,11922,10603,
12920,11027,11153,11190,10326,11056,11109,10610,11857,11074,12212,13003,12937,10613,11531,11119,11302,12010,10995,11108,11786,10838,10629,11823,11538,9833,12195,10030,11922,10603,
12920,11027,11153,11190,10326,10846,11037,10610,11857,11074,12044,13003,12921,10613,11531,11119,11302,12010,10995,11108,11786,10838,10629,11823,11538,9833,12195,10030,11922,10603,
12920,11027,11153,11190,10326,10788,10953,10610,11857,11074,12044,13003,12921,10613,11531,11119,11302,12010,10995,11108,11684,10838,10629,11823,11538,9833,12166,10030,11922,10603,
12920,11027,11065,11190,10326,10621,10585,10610,11857,11074,12044,13003,12851,10613,11531,11119,11302,12010,10995,11108,11662,10838,10629,11823,11538,9833,12010,10030,11916,10603,
12920,11027,10934,11190,10326,10621,10585,10610,11857,11074,12044,13003,12735,10613,11531,11119,11302,12010,10995,11108,11662,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12920,11027,10934,11190,10326,10621,10585,10610,11857,11074,12044,13003,12735,10613,11531,11119,11302,12010,10995,11108,11597,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12920,11027,10872,11190,10326,10621,10585,10610,11857,11074,12044,13003,12735,10613,11531,11119,11302,12010,10995,11108,11540,10838,10629,11823,11538,9833,11849,10030,11916,10603,
